Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,4693.642
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,4725.356
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,4774.886
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,1000 heads,2012,4010.52
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,1000 heads,2030,4480.857
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,1000 heads,2035,4570.429
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,1000 heads,2040,4663.983
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,1000 heads,2050,4857.988
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,1000 heads,2012,4010.52
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,1000 heads,2030,4285.797
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,1000 heads,2035,4404.228
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,1000 heads,2040,4561.03
Livestock,Herd sizes,Livestock units,Total,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,1000 heads,2050,4921.88
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,5164.523
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,5807.288
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,5875.812
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,5918.331
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,5989.901
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Business As Usual,1000 heads,2012,5164.523
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Business As Usual,1000 heads,2030,7381.284
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Business As Usual,1000 heads,2035,7820.155
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Business As Usual,1000 heads,2040,8204.783
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Business As Usual,1000 heads,2050,8761.129
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,1000 heads,2012,5164.523
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,1000 heads,2030,7092.646
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,1000 heads,2035,7560.785
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,1000 heads,2040,8045.459
Livestock,Herd sizes,Livestock units,Total,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,1000 heads,2050,8906.973
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,3480.757
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,3998.61
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,4086.163
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,4152.097
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,4268.89
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Business As Usual,1000 heads,2012,3480.757
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Business As Usual,1000 heads,2030,4365.332
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Business As Usual,1000 heads,2035,4599.781
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Business As Usual,1000 heads,2040,4845.211
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Business As Usual,1000 heads,2050,5357.174
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,1000 heads,2012,3480.757
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,1000 heads,2030,4135.419
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,1000 heads,2035,4343.1
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,1000 heads,2040,4591.863
Livestock,Herd sizes,Livestock units,Total,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,1000 heads,2050,5136.459
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,347.372
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,441.103
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,459.222
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,475.981
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,508.923
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Business As Usual,1000 heads,2012,347.372
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Business As Usual,1000 heads,2030,441.528
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Business As Usual,1000 heads,2035,461.711
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Business As Usual,1000 heads,2040,481.888
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Business As Usual,1000 heads,2050,522.32
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Stratified Societies,1000 heads,2012,347.372
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Stratified Societies,1000 heads,2030,432.852
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Stratified Societies,1000 heads,2035,454.875
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Stratified Societies,1000 heads,2040,479.279
Livestock,Herd sizes,Livestock units,Total,GUY,Guyana,Latin America/Caribbean,Stratified Societies,1000 heads,2050,531.109
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,2480.188
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,2769.844
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,2813.499
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,2840.758
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,2879.55
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Business As Usual,1000 heads,2012,2480.188
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Business As Usual,1000 heads,2030,3014.972
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Business As Usual,1000 heads,2035,3136.403
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Business As Usual,1000 heads,2040,3253.158
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Business As Usual,1000 heads,2050,3455.509
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Stratified Societies,1000 heads,2012,2480.188
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Stratified Societies,1000 heads,2030,2842.284
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Stratified Societies,1000 heads,2035,2947.303
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Stratified Societies,1000 heads,2040,3072.526
Livestock,Herd sizes,Livestock units,Total,HND,Honduras,Latin America/Caribbean,Stratified Societies,1000 heads,2050,3323.76
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,1544.689
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,1885.711
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,1960.062
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,2024.018
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,2132.99
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Business As Usual,1000 heads,2012,1544.689
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Business As Usual,1000 heads,2030,1764.195
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Business As Usual,1000 heads,2035,1812.9
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Business As Usual,1000 heads,2040,1866.07
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Business As Usual,1000 heads,2050,1980.025
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Stratified Societies,1000 heads,2012,1544.689
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Stratified Societies,1000 heads,2030,1646.826
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Stratified Societies,1000 heads,2035,1690.594
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Stratified Societies,1000 heads,2040,1754.991
Livestock,Herd sizes,Livestock units,Total,HTI,Haiti,Latin America/Caribbean,Stratified Societies,1000 heads,2050,1912.294
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,355.594
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,415.445
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,425.497
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,434.466
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,452.437
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Business As Usual,1000 heads,2012,355.594
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Business As Usual,1000 heads,2030,406.889
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Business As Usual,1000 heads,2035,418.439
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Business As Usual,1000 heads,2040,430.586
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Business As Usual,1000 heads,2050,456.139
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,1000 heads,2012,355.594
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,1000 heads,2030,392.33
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,1000 heads,2035,406.102
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,1000 heads,2040,423.416
Livestock,Herd sizes,Livestock units,Total,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,1000 heads,2050,463.259
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,33682.258
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,35599.738
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,35398.339
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,35023.12
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,34279.479
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Business As Usual,1000 heads,2012,33682.258
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Business As Usual,1000 heads,2030,42857.795
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Business As Usual,1000 heads,2035,44797.005
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Business As Usual,1000 heads,2040,46528.161
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Business As Usual,1000 heads,2050,49371.587
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Stratified Societies,1000 heads,2012,33682.258
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Stratified Societies,1000 heads,2030,45151.901
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Stratified Societies,1000 heads,2035,47130.94
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Stratified Societies,1000 heads,2040,48767.559
Livestock,Herd sizes,Livestock units,Total,MEX,Mexico,Latin America/Caribbean,Stratified Societies,1000 heads,2050,50985.881
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,3072.334
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,4377.348
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,4738.34
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,5088.707
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,5758.066
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,1000 heads,2012,3072.334
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,1000 heads,2030,4242.171
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,1000 heads,2035,4579.836
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,1000 heads,2040,4936.84
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,1000 heads,2050,5687.205
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,1000 heads,2012,3072.334
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,1000 heads,2030,4093.135
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,1000 heads,2035,4407.467
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,1000 heads,2040,4763.448
Livestock,Herd sizes,Livestock units,Total,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,1000 heads,2050,5523.41
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Toward Sustainability,1000 heads,2012,1487.21
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Toward Sustainability,1000 heads,2030,1899.117
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Toward Sustainability,1000 heads,2035,1922.469
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Toward Sustainability,1000 heads,2040,1918.358
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Toward Sustainability,1000 heads,2050,1883.299
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Business As Usual,1000 heads,2012,1487.21
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Business As Usual,1000 heads,2030,2016.644
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Business As Usual,1000 heads,2035,2118.397
Livestock,Herd sizes,Livestock units,Total,PAN,Panama,Latin America/Caribbean,Business As Usual,1000 heads,2040,2211.974
